Cinsiyet,Yaş Grubu,Medeni Durum,Çocuk Sahipliği,Eğitim Düzeyi,İş Durumu,Sosyal Sınıf,Yerleşim Yeri,Count,Prompt
Kadın,30 yaşından küçük,Bekâr,Çocuğu yok,Lise mezunu,İşsiz/iş arıyor,"Çalışan, işçi, emekçi sınıfı","100,000 - 499,999 kişi arası",1,"Ayşe, 27 yaşında bekâr bir kadın, çocuğu yok, lise mezunu, 410000 nüfusa sahip bir şehirde yaşıyor ve kendisini çalışan, işçi, emekçi sınıfı olarak tanımlıyor."
Kadın,30 yaşından küçük,Bekâr,Çocuğu yok,Lise mezunu,İşsiz/iş arıyor,Alt sınıf,"100,000 - 499,999 kişi arası",2,"Ayşe, 23 yaşında bekâr bir kadın, çocuğu yok, lise mezunu, 260000 nüfusa sahip bir şehirde yaşıyor ve kendisini alt sınıf olarak tanımlıyor."
Kadın,30 yaşından küçük,Bekâr,Çocuğu yok,Üniversiteden ayrılmış,Ev kadını,Orta sınıfın alt kısmında,"20,000 - 99,999 kişi arası",1,"Ayşe, 24 yaşında bekâr bir kadın, çocuğu yok, üniversiteden ayrılmış, 38000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Kadın,30 yaşından küçük,Bekâr,Çocuğu yok,Üniversite mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,Üst sınıf,"100,000 - 499,999 kişi arası",1,"Ayşe, 25 yaşında bekâr bir kadın, çocuğu yok, üniversite mezunu, 390000 nüfusa sahip bir şehirde yaşıyor ve kendisini üst sınıf olarak tanımlıyor."
Kadın,30 yaşından küçük,Bekâr,Çocuğu yok,Üniversite mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,Orta sınıfın üst kısmında,"20,000 - 99,999 kişi arası",4,"Ayşe, 18 yaşında bekâr bir kadın, çocuğu yok, üniversite mezunu, 97000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın üst kısmında olarak tanımlıyor."
Kadın,30 yaşından küçük,Bekâr,Çocuğu yok,Üniversite mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,Orta sınıfın üst kısmında,"100,000 - 499,999 kişi arası",9,"Ayşe, 23 yaşında bekâr bir kadın, çocuğu yok, üniversite mezunu, 200000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın üst kısmında olarak tanımlıyor."
Kadın,30 yaşından küçük,Bekâr,Çocuğu yok,Üniversite mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,Orta sınıfın üst kısmında,"500,000 veya daha fazla kişi",2,"Ayşe, 25 yaşında bekâr bir kadın, çocuğu yok, üniversite mezunu, 3300000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın üst kısmında olarak tanımlıyor."
Kadın,30 yaşından küçük,Bekâr,Çocuğu yok,Üniversite mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,Orta sınıfın alt kısmında,"20,000 - 99,999 kişi arası",4,"Ayşe, 23 yaşında bekâr bir kadın, çocuğu yok, üniversite mezunu, 57000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Kadın,30 yaşından küçük,Bekâr,Çocuğu yok,Üniversite mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,Orta sınıfın alt kısmında,"100,000 - 499,999 kişi arası",3,"Ayşe, 18 yaşında bekâr bir kadın, çocuğu yok, üniversite mezunu, 400000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Kadın,30 yaşından küçük,Bekâr,Çocuğu yok,Üniversite mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,"Çalışan, işçi, emekçi sınıfı","100,000 - 499,999 kişi arası",1,"Ayşe, 23 yaşında bekâr bir kadın, çocuğu yok, üniversite mezunu, 440000 nüfusa sahip bir şehirde yaşıyor ve kendisini çalışan, işçi, emekçi sınıfı olarak tanımlıyor."
Kadın,30 yaşından küçük,Bekâr,Çocuğu yok,Üniversite mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,"Çalışan, işçi, emekçi sınıfı","500,000 veya daha fazla kişi",5,"Ayşe, 28 yaşında bekâr bir kadın, çocuğu yok, üniversite mezunu, 1400000 nüfusa sahip bir şehirde yaşıyor ve kendisini çalışan, işçi, emekçi sınıfı olarak tanımlıyor."
Kadın,30 yaşından küçük,Bekâr,Çocuğu yok,Üniversite mezunu,Ücretli ve yarı zamanlı (yani haftada 30 saatten az) çalışıyor,Orta sınıfın üst kısmında,"100,000 - 499,999 kişi arası",2,"Ayşe, 25 yaşında bekâr bir kadın, çocuğu yok, üniversite mezunu, 380000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın üst kısmında olarak tanımlıyor."
Kadın,30 yaşından küçük,Bekâr,Çocuğu yok,Üniversite mezunu,Ücretli ve yarı zamanlı (yani haftada 30 saatten az) çalışıyor,"Çalışan, işçi, emekçi sınıfı","100,000 - 499,999 kişi arası",1,"Ayşe, 23 yaşında bekâr bir kadın, çocuğu yok, üniversite mezunu, 150000 nüfusa sahip bir şehirde yaşıyor ve kendisini çalışan, işçi, emekçi sınıfı olarak tanımlıyor."
Kadın,30 yaşından küçük,Bekâr,Çocuğu yok,Üniversite mezunu,Kendi işinin sahibi,Orta sınıfın üst kısmında,"100,000 - 499,999 kişi arası",1,"Ayşe, 26 yaşında bekâr bir kadın, çocuğu yok, üniversite mezunu, 460000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın üst kısmında olarak tanımlıyor."
Kadın,30 yaşından küçük,Bekâr,Çocuğu yok,Üniversite mezunu,Kendi işinin sahibi,Orta sınıfın alt kısmında,"100,000 - 499,999 kişi arası",1,"Ayşe, 20 yaşında bekâr bir kadın, çocuğu yok, üniversite mezunu, 350000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Kadın,30 yaşından küçük,Bekâr,Çocuğu yok,Üniversite mezunu,Ev kadını,Orta sınıfın üst kısmında,"20,000 - 99,999 kişi arası",1,"Ayşe, 18 yaşında bekâr bir kadın, çocuğu yok, üniversite mezunu, 74000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın üst kısmında olarak tanımlıyor."
Kadın,30 yaşından küçük,Bekâr,Çocuğu yok,Üniversite mezunu,Ev kadını,Orta sınıfın üst kısmında,"100,000 - 499,999 kişi arası",1,"Ayşe, 29 yaşında bekâr bir kadın, çocuğu yok, üniversite mezunu, 270000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın üst kısmında olarak tanımlıyor."
Kadın,30 yaşından küçük,Bekâr,Çocuğu yok,Üniversite mezunu,Ev kadını,Orta sınıfın alt kısmında,"20,000 - 99,999 kişi arası",3,"Ayşe, 27 yaşında bekâr bir kadın, çocuğu yok, üniversite mezunu, 82000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Kadın,30 yaşından küçük,Bekâr,Çocuğu yok,Üniversite mezunu,Ev kadını,Orta sınıfın alt kısmında,"100,000 - 499,999 kişi arası",1,"Ayşe, 23 yaşında bekâr bir kadın, çocuğu yok, üniversite mezunu, 320000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Kadın,30 yaşından küçük,Bekâr,Çocuğu yok,Üniversite mezunu,Öğrenci,Orta sınıfın üst kısmında,"100,000 - 499,999 kişi arası",1,"Ayşe, 25 yaşında bekâr bir kadın, çocuğu yok, üniversite mezunu, 180000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın üst kısmında olarak tanımlıyor."
Kadın,30 yaşından küçük,Bekâr,Çocuğu yok,Üniversite mezunu,Öğrenci,"Çalışan, işçi, emekçi sınıfı","100,000 - 499,999 kişi arası",1,"Ayşe, 24 yaşında bekâr bir kadın, çocuğu yok, üniversite mezunu, 240000 nüfusa sahip bir şehirde yaşıyor ve kendisini çalışan, işçi, emekçi sınıfı olarak tanımlıyor."
Kadın,30 yaşından küçük,Bekâr,Çocuğu yok,Üniversite mezunu,İşsiz/iş arıyor,Orta sınıfın üst kısmında,"5,000 - 19,999 kişi arası",1,"Ayşe, 22 yaşında bekâr bir kadın, çocuğu yok, üniversite mezunu, 8000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın üst kısmında olarak tanımlıyor."
Kadın,30 yaşından küçük,Bekâr,Çocuğu yok,Üniversite mezunu,İşsiz/iş arıyor,Orta sınıfın üst kısmında,"100,000 - 499,999 kişi arası",1,"Ayşe, 27 yaşında bekâr bir kadın, çocuğu yok, üniversite mezunu, 290000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın üst kısmında olarak tanımlıyor."
Kadın,30 yaşından küçük,Bekâr,Çocuğu yok,Üniversite mezunu,İşsiz/iş arıyor,Orta sınıfın üst kısmında,"500,000 veya daha fazla kişi",1,"Ayşe, 25 yaşında bekâr bir kadın, çocuğu yok, üniversite mezunu, 2000000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın üst kısmında olarak tanımlıyor."
Kadın,30 yaşından küçük,Bekâr,Çocuğu yok,Üniversite mezunu,İşsiz/iş arıyor,Orta sınıfın alt kısmında,"20,000 - 99,999 kişi arası",1,"Ayşe, 23 yaşında bekâr bir kadın, çocuğu yok, üniversite mezunu, 29000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Kadın,30 yaşından küçük,Bekâr,Çocuğu yok,Üniversite mezunu,İşsiz/iş arıyor,Orta sınıfın alt kısmında,"100,000 - 499,999 kişi arası",3,"Ayşe, 23 yaşında bekâr bir kadın, çocuğu yok, üniversite mezunu, 360000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Kadın,30 yaşından küçük,Bekâr,Çocuğu yok,Üniversite mezunu,İşsiz/iş arıyor,"Çalışan, işçi, emekçi sınıfı","20,000 - 99,999 kişi arası",1,"Ayşe, 20 yaşında bekâr bir kadın, çocuğu yok, üniversite mezunu, 44000 nüfusa sahip bir şehirde yaşıyor ve kendisini çalışan, işçi, emekçi sınıfı olarak tanımlıyor."
Kadın,30 yaşından küçük,Bekâr,Çocuğu yok,Üniversite mezunu,İşsiz/iş arıyor,Alt sınıf,"100,000 - 499,999 kişi arası",1,"Ayşe, 24 yaşında bekâr bir kadın, çocuğu yok, üniversite mezunu, 290000 nüfusa sahip bir şehirde yaşıyor ve kendisini alt sınıf olarak tanımlıyor."
Kadın,30 yaşından küçük,Bekâr,Çocuğu yok,Üniversite mezunu,Diğer (...),Orta sınıfın üst kısmında,"100,000 - 499,999 kişi arası",1,"Ayşe, 28 yaşında bekâr bir kadın, çocuğu yok, üniversite mezunu, 470000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın üst kısmında olarak tanımlıyor."
Kadın,30 yaşından küçük,Bekâr,Çocuğu yok,Üniversite mezunu,Diğer (...),Alt sınıf,"5,000’den daha az kişi",1,"Ayşe, 23 yaşında bekâr bir kadın, çocuğu yok, üniversite mezunu, 2900 nüfusa sahip bir şehirde yaşıyor ve kendisini alt sınıf olarak tanımlıyor."
Kadın,30 yaşından küçük,Bekâr,Çocuğu yok,Şu anda üniversite öğrencisi,Öğrenci,Orta sınıfın üst kısmında,"100,000 - 499,999 kişi arası",7,"Ayşe, 29 yaşında bekâr bir kadın, çocuğu yok, şu anda üniversite öğrencisi, 370000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın üst kısmında olarak tanımlıyor."
Kadın,30 yaşından küçük,Bekâr,Çocuğu yok,Şu anda üniversite öğrencisi,Öğrenci,Orta sınıfın alt kısmında,"100,000 - 499,999 kişi arası",1,"Ayşe, 18 yaşında bekâr bir kadın, çocuğu yok, şu anda üniversite öğrencisi, 320000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Kadın,30 yaşından küçük,Bekâr,Çocuğu yok,Şu anda üniversite öğrencisi,Öğrenci,"Çalışan, işçi, emekçi sınıfı","20,000 - 99,999 kişi arası",1,"Ayşe, 18 yaşında bekâr bir kadın, çocuğu yok, şu anda üniversite öğrencisi, 42000 nüfusa sahip bir şehirde yaşıyor ve kendisini çalışan, işçi, emekçi sınıfı olarak tanımlıyor."
Kadın,30 yaşından küçük,Bekâr,Çocuğu yok,Şu anda üniversite öğrencisi,Öğrenci,"Çalışan, işçi, emekçi sınıfı","500,000 veya daha fazla kişi",3,"Ayşe, 21 yaşında bekâr bir kadın, çocuğu yok, şu anda üniversite öğrencisi, 4000000 nüfusa sahip bir şehirde yaşıyor ve kendisini çalışan, işçi, emekçi sınıfı olarak tanımlıyor."
Kadın,30-50 yaş arası,Evli,Çocuğu yok,Hiç okula gitmemiş,Ev kadını,Orta sınıfın alt kısmında,"500,000 veya daha fazla kişi",1,"Ayşe, 37 yaşında evli bir kadın, çocuğu yok, hiç okula gitmemiş, 4800000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Kadın,30-50 yaş arası,Evli,Çocuğu yok,İlkokuldan ayrılmış,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,"Çalışan, işçi, emekçi sınıfı","100,000 - 499,999 kişi arası",1,"Ayşe, 38 yaşında evli bir kadın, çocuğu yok, i̇lkokuldan ayrılmış, 280000 nüfusa sahip bir şehirde yaşıyor ve kendisini çalışan, işçi, emekçi sınıfı olarak tanımlıyor."
Kadın,30-50 yaş arası,Evli,Çocuğu yok,İlkokuldan ayrılmış,Ev kadını,"Çalışan, işçi, emekçi sınıfı","500,000 veya daha fazla kişi",1,"Ayşe, 35 yaşında evli bir kadın, çocuğu yok, i̇lkokuldan ayrılmış, 5000000 nüfusa sahip bir şehirde yaşıyor ve kendisini çalışan, işçi, emekçi sınıfı olarak tanımlıyor."
Kadın,30-50 yaş arası,Evli,Çocuğu yok,İlkokul mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,Orta sınıfın üst kısmında,"100,000 - 499,999 kişi arası",1,"Ayşe, 34 yaşında evli bir kadın, çocuğu yok, i̇lkokul mezunu, 290000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın üst kısmında olarak tanımlıyor."
Kadın,30-50 yaş arası,Evli,Çocuğu yok,İlkokul mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,Orta sınıfın üst kısmında,"500,000 veya daha fazla kişi",1,"Ayşe, 31 yaşında evli bir kadın, çocuğu yok, i̇lkokul mezunu, 3500000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın üst kısmında olarak tanımlıyor."
Kadın,30-50 yaş arası,Evli,Çocuğu yok,İlkokul mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,Orta sınıfın alt kısmında,"100,000 - 499,999 kişi arası",1,"Ayşe, 44 yaşında evli bir kadın, çocuğu yok, i̇lkokul mezunu, 490000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Kadın,30-50 yaş arası,Evli,Çocuğu yok,İlkokul mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,"Çalışan, işçi, emekçi sınıfı","5,000 - 19,999 kişi arası",1,"Ayşe, 36 yaşında evli bir kadın, çocuğu yok, i̇lkokul mezunu, 15000 nüfusa sahip bir şehirde yaşıyor ve kendisini çalışan, işçi, emekçi sınıfı olarak tanımlıyor."
Kadın,30-50 yaş arası,Evli,Çocuğu yok,İlkokul mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,"Çalışan, işçi, emekçi sınıfı","20,000 - 99,999 kişi arası",1,"Ayşe, 32 yaşında evli bir kadın, çocuğu yok, i̇lkokul mezunu, 53000 nüfusa sahip bir şehirde yaşıyor ve kendisini çalışan, işçi, emekçi sınıfı olarak tanımlıyor."
Kadın,30-50 yaş arası,Evli,Çocuğu yok,İlkokul mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,"Çalışan, işçi, emekçi sınıfı","100,000 - 499,999 kişi arası",2,"Ayşe, 47 yaşında evli bir kadın, çocuğu yok, i̇lkokul mezunu, 120000 nüfusa sahip bir şehirde yaşıyor ve kendisini çalışan, işçi, emekçi sınıfı olarak tanımlıyor."
Kadın,30-50 yaş arası,Evli,Çocuğu yok,İlkokul mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,"Çalışan, işçi, emekçi sınıfı","500,000 veya daha fazla kişi",1,"Ayşe, 44 yaşında evli bir kadın, çocuğu yok, i̇lkokul mezunu, 2600000 nüfusa sahip bir şehirde yaşıyor ve kendisini çalışan, işçi, emekçi sınıfı olarak tanımlıyor."
Kadın,30-50 yaş arası,Evli,Çocuğu yok,İlkokul mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,Alt sınıf,"5,000 - 19,999 kişi arası",1,"Ayşe, 32 yaşında evli bir kadın, çocuğu yok, i̇lkokul mezunu, 15000 nüfusa sahip bir şehirde yaşıyor ve kendisini alt sınıf olarak tanımlıyor."
Kadın,30-50 yaş arası,Evli,Çocuğu yok,İlkokul mezunu,Emekli,"Çalışan, işçi, emekçi sınıfı","20,000 - 99,999 kişi arası",1,"Ayşe, 30 yaşında evli bir kadın, çocuğu yok, i̇lkokul mezunu, 61000 nüfusa sahip bir şehirde yaşıyor ve kendisini çalışan, işçi, emekçi sınıfı olarak tanımlıyor."
Kadın,30-50 yaş arası,Evli,Çocuğu yok,İlkokul mezunu,Ev kadını,Orta sınıfın üst kısmında,"100,000 - 499,999 kişi arası",1,"Ayşe, 40 yaşında evli bir kadın, çocuğu yok, i̇lkokul mezunu, 350000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın üst kısmında olarak tanımlıyor."
Kadın,30-50 yaş arası,Evli,Çocuğu yok,İlkokul mezunu,Ev kadını,Orta sınıfın alt kısmında,"20,000 - 99,999 kişi arası",3,"Ayşe, 39 yaşında evli bir kadın, çocuğu yok, i̇lkokul mezunu, 55000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Kadın,30-50 yaş arası,Evli,Çocuğu yok,İlkokul mezunu,Ev kadını,Orta sınıfın alt kısmında,"100,000 - 499,999 kişi arası",3,"Ayşe, 41 yaşında evli bir kadın, çocuğu yok, i̇lkokul mezunu, 180000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Kadın,30-50 yaş arası,Evli,Çocuğu yok,İlkokul mezunu,Ev kadını,Orta sınıfın alt kısmında,"500,000 veya daha fazla kişi",1,"Ayşe, 49 yaşında evli bir kadın, çocuğu yok, i̇lkokul mezunu, 4900000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Kadın,30-50 yaş arası,Evli,Çocuğu yok,İlkokul mezunu,Ev kadını,"Çalışan, işçi, emekçi sınıfı","20,000 - 99,999 kişi arası",3,"Ayşe, 32 yaşında evli bir kadın, çocuğu yok, i̇lkokul mezunu, 98000 nüfusa sahip bir şehirde yaşıyor ve kendisini çalışan, işçi, emekçi sınıfı olarak tanımlıyor."
Kadın,30-50 yaş arası,Evli,Çocuğu yok,İlkokul mezunu,Ev kadını,"Çalışan, işçi, emekçi sınıfı","100,000 - 499,999 kişi arası",1,"Ayşe, 38 yaşında evli bir kadın, çocuğu yok, i̇lkokul mezunu, 270000 nüfusa sahip bir şehirde yaşıyor ve kendisini çalışan, işçi, emekçi sınıfı olarak tanımlıyor."
Kadın,30-50 yaş arası,Evli,Çocuğu yok,İlkokul mezunu,Ev kadını,Alt sınıf,"20,000 - 99,999 kişi arası",1,"Ayşe, 38 yaşında evli bir kadın, çocuğu yok, i̇lkokul mezunu, 46000 nüfusa sahip bir şehirde yaşıyor ve kendisini alt sınıf olarak tanımlıyor."
Kadın,30-50 yaş arası,Evli,Çocuğu yok,Ortaokul mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,Orta sınıfın üst kısmında,"100,000 - 499,999 kişi arası",1,"Ayşe, 31 yaşında evli bir kadın, çocuğu yok, ortaokul mezunu, 450000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın üst kısmında olarak tanımlıyor."
Kadın,30-50 yaş arası,Evli,Çocuğu yok,Ortaokul mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,"Çalışan, işçi, emekçi sınıfı","100,000 - 499,999 kişi arası",1,"Ayşe, 35 yaşında evli bir kadın, çocuğu yok, ortaokul mezunu, 300000 nüfusa sahip bir şehirde yaşıyor ve kendisini çalışan, işçi, emekçi sınıfı olarak tanımlıyor."
Kadın,30-50 yaş arası,Evli,Çocuğu yok,Ortaokul mezunu,Ücretli ve yarı zamanlı (yani haftada 30 saatten az) çalışıyor,Orta sınıfın üst kısmında,"100,000 - 499,999 kişi arası",1,"Ayşe, 37 yaşında evli bir kadın, çocuğu yok, ortaokul mezunu, 390000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın üst kısmında olarak tanımlıyor."
Kadın,30-50 yaş arası,Evli,Çocuğu yok,Ortaokul mezunu,Ev kadını,Orta sınıfın alt kısmında,"100,000 - 499,999 kişi arası",1,"Ayşe, 35 yaşında evli bir kadın, çocuğu yok, ortaokul mezunu, 250000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
